Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num
1248,Argentina,Belgium,TBD,Quarter-finals,medium,Gold,7,1080,0.83,2014,2.0,540.0,0.1,0.0,0.3,756.0000000000001,4,2,8,0,3
1249,Argentina,Belgium,TBD,Quarter-finals,medium,Diamond,3,1598,0.62,2014,3.0,532.6666666666666,0.1,0.2,0.2,,4,2,8,0,3
1250,Argentina,Belgium,TBD,Quarter-finals,medium,Diamond,5,1598,0.72,2014,3.0,532.6666666666666,0.1,0.1,0.2,,4,2,8,0,3
1251,Argentina,Belgium,TBD,Quarter-finals,medium,Diamond,7,1598,0.66,2014,3.0,532.6666666666666,0.1,0.0,0.2,,4,2,8,0,3
1252,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Bronze,3,773,0.79,2014,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,4,2,8,21,9
1253,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Bronze,5,773,0.63,2014,1.0,773.0,0.1,0.1,0.2,1082.2,4,2,8,21,9
1254,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Bronze,7,773,0.68,2014,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,21,9
1255,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Gold,3,1080,0.85,2014,2.0,540.0,0.1,0.2,0.3,864.0,4,2,8,21,9
1256,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Gold,5,1080,0.82,2014,2.0,540.0,0.1,0.1,0.3,810.0000000000001,4,2,8,21,9
1257,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Gold,7,1080,0.77,2014,2.0,540.0,0.1,0.0,0.3,756.0000000000001,4,2,8,21,9
1258,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Diamond,3,1598,0.8,2014,3.0,532.6666666666666,0.1,0.2,0.3,,4,2,8,21,9
1259,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Diamond,5,1598,0.9,2014,3.0,532.6666666666666,0.1,0.1,0.3,,4,2,8,21,9
1260,Netherlands,Costa Rica,TBD,Quarter-finals,medium,Diamond,7,1598,0.84,2014,3.0,532.6666666666666,0.1,0.0,0.3,,4,2,8,21,9
1261,Brazil,Germany,TBD,Semi-finals,high,Bronze,3,1339,0.86,2014,1.0,1339.0,0.2,0.2,0.3,2276.3,2,4,8,3,16
1262,Brazil,Germany,TBD,Semi-finals,high,Bronze,5,1339,0.73,2014,1.0,1339.0,0.2,0.1,0.2,2008.5,2,4,8,3,16
1263,Brazil,Germany,TBD,Semi-finals,high,Bronze,7,1339,0.88,2014,1.0,1339.0,0.2,0.0,0.3,2008.5,2,4,8,3,16
1264,Brazil,Germany,TBD,Semi-finals,high,Gold,3,2471,0.93,2014,2.0,1235.5,0.2,0.2,0.3,2100.35,2,4,8,3,16
1265,Brazil,Germany,TBD,Semi-finals,high,Gold,5,2471,0.8,2014,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,3,16
1266,Brazil,Germany,TBD,Semi-finals,high,Gold,7,2471,0.8,2014,2.0,1235.5,0.2,0.0,0.3,1853.25,2,4,8,3,16
1267,Brazil,Germany,TBD,Semi-finals,high,Diamond,3,3585,0.86,2014,3.0,1195.0,0.2,0.2,0.3,,2,4,8,3,16
1268,Brazil,Germany,TBD,Semi-finals,high,Diamond,5,3585,0.95,2014,3.0,1195.0,0.2,0.1,0.3,,2,4,8,3,16
1269,Brazil,Germany,TBD,Semi-finals,high,Diamond,7,3585,0.9,2014,3.0,1195.0,0.2,0.0,0.3,,2,4,8,3,16
1270,Netherlands,Argentina,TBD,Semi-finals,high,Bronze,3,1339,0.93,2014,1.0,1339.0,0.2,0.2,0.3,2276.3,2,4,8,21,1
1271,Netherlands,Argentina,TBD,Semi-finals,high,Bronze,5,1339,0.93,2014,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,21,1
1272,Netherlands,Argentina,TBD,Semi-finals,high,Bronze,7,1339,0.75,2014,1.0,1339.0,0.2,0.0,0.2,1874.6,2,4,8,21,1
1273,Netherlands,Argentina,TBD,Semi-finals,high,Gold,3,2471,0.88,2014,2.0,1235.5,0.2,0.2,0.3,2100.35,2,4,8,21,1
1274,Netherlands,Argentina,TBD,Semi-finals,high,Gold,5,2471,0.82,2014,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,21,1
1275,Netherlands,Argentina,TBD,Semi-finals,high,Gold,7,2471,0.71,2014,2.0,1235.5,0.2,0.0,0.2,1729.6999999999998,2,4,8,21,1
1276,Netherlands,Argentina,TBD,Semi-finals,high,Diamond,3,3585,0.77,2014,3.0,1195.0,0.2,0.2,0.3,,2,4,8,21,1
1277,Netherlands,Argentina,TBD,Semi-finals,high,Diamond,5,3585,0.88,2014,3.0,1195.0,0.2,0.1,0.3,,2,4,8,21,1
1278,Netherlands,Argentina,TBD,Semi-finals,high,Diamond,7,3585,0.84,2014,3.0,1195.0,0.2,0.0,0.3,,2,4,8,21,1
1279,Brazil,Netherlands,TBD,Third Place Playoff,medium,Bronze,3,773,0.63,2014,1.0,773.0,0.1,0.2,0.2,1159.5,4,5,8,3,24
1280,Brazil,Netherlands,TBD,Third Place Playoff,medium,Bronze,5,773,0.58,2014,1.0,773.0,0.1,0.1,0.2,1082.2,4,5,8,3,24
1281,Brazil,Netherlands,TBD,Third Place Playoff,medium,Bronze,7,773,0.57,2014,1.0,773.0,0.1,0.0,0.2,1004.9,4,5,8,3,24
1282,Brazil,Netherlands,TBD,Third Place Playoff,medium,Gold,3,1133,0.64,2014,2.0,566.5,0.1,0.2,0.2,849.75,4,5,8,3,24
1283,Brazil,Netherlands,TBD,Third Place Playoff,medium,Gold,5,1133,0.48,2014,2.0,566.5,0.1,0.1,0.1,736.4500000000002,4,5,8,3,24
1284,Brazil,Netherlands,TBD,Third Place Playoff,medium,Gold,7,1133,0.47,2014,2.0,566.5,0.1,0.0,0.1,679.8000000000001,4,5,8,3,24
1285,Brazil,Netherlands,TBD,Third Place Playoff,medium,Diamond,3,1598,0.56,2014,3.0,532.6666666666666,0.1,0.2,0.2,,4,5,8,3,24
1286,Brazil,Netherlands,TBD,Third Place Playoff,medium,Diamond,5,1598,0.32,2014,3.0,532.6666666666666,0.1,0.1,0.1,,4,5,8,3,24
1287,Brazil,Netherlands,TBD,Third Place Playoff,medium,Diamond,7,1598,0.56,2014,3.0,532.6666666666666,0.1,0.0,0.2,,4,5,8,3,24
1288,Germany,Argentina,TBD,Final,high,Bronze,3,2265,0.94,2014,1.0,2265.0,0.2,0.2,0.3,3850.5,2,0,8,14,1
1289,Germany,Argentina,TBD,Final,high,Bronze,5,2265,0.99,2014,1.0,2265.0,0.2,0.1,0.3,3624.0,2,0,8,14,1
1290,Germany,Argentina,TBD,Final,high,Bronze,7,2265,0.86,2014,1.0,2265.0,0.2,0.0,0.3,3397.5,2,0,8,14,1
1291,Germany,Argentina,TBD,Final,high,Gold,3,3761,0.94,2014,2.0,1880.5,0.2,0.2,0.3,3196.85,2,0,8,14,1
1292,Germany,Argentina,TBD,Final,high,Gold,5,3761,0.94,2014,2.0,1880.5,0.2,0.1,0.3,3008.8,2,0,8,14,1
1293,Germany,Argentina,TBD,Final,high,Gold,7,3761,0.93,2014,2.0,1880.5,0.2,0.0,0.3,2820.75,2,0,8,14,1
1294,Germany,Argentina,TBD,Final,high,Diamond,3,6026,0.93,2014,3.0,2008.6666666666667,0.2,0.2,0.3,,2,0,8,14,1
1295,Germany,Argentina,TBD,Final,high,Diamond,5,6026,0.93,2014,3.0,2008.6666666666667,0.2,0.1,0.3,,2,0,8,14,1
1296,Germany,Argentina,TBD,Final,high,Diamond,7,6026,0.91,2014,3.0,2008.6666666666667,0.2,0.0,0.3,,2,0,8,14,1
1297,Uruguay,South Korea,TBD,Round of 16,medium,Bronze,3,360,0.43,2010,1.0,360.0,0.1,0.2,0.1,504.00000000000006,4,3,8,39,36
1298,Uruguay,South Korea,TBD,Round of 16,medium,Bronze,5,360,0.42,2010,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,39,36
1299,Uruguay,South Korea,TBD,Round of 16,medium,Bronze,7,360,0.65,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,39,36
1300,Uruguay,South Korea,TBD,Round of 16,medium,Gold,3,773,0.52,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,39,36
1301,Uruguay,South Korea,TBD,Round of 16,medium,Gold,5,773,0.68,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,39,36
1302,Uruguay,South Korea,TBD,Round of 16,medium,Gold,7,773,0.7,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,39,36
1303,Uruguay,South Korea,TBD,Round of 16,medium,Diamond,3,1031,0.49,2010,3.0,343.6666666666667,0.1,0.2,0.1,,4,3,8,39,36
1304,Uruguay,South Korea,TBD,Round of 16,medium,Diamond,5,1031,0.57,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,39,36
1305,Uruguay,South Korea,TBD,Round of 16,medium,Diamond,7,1031,0.72,2010,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,39,36
1306,USA,Ghana,TBD,Round of 16,medium,Bronze,3,360,0.61,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,38,17
1307,USA,Ghana,TBD,Round of 16,medium,Bronze,5,360,0.45,2010,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,38,17
1308,USA,Ghana,TBD,Round of 16,medium,Bronze,7,360,0.73,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,38,17
1309,USA,Ghana,TBD,Round of 16,medium,Gold,3,773,0.63,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,38,17
1310,USA,Ghana,TBD,Round of 16,medium,Gold,5,773,0.64,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,38,17
1311,USA,Ghana,TBD,Round of 16,medium,Gold,7,773,0.45,2010,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,38,17
1312,USA,Ghana,TBD,Round of 16,medium,Diamond,3,1031,0.45,2010,3.0,343.6666666666667,0.1,0.2,0.1,,4,3,8,38,17
1313,USA,Ghana,TBD,Round of 16,medium,Diamond,5,1031,0.7,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,38,17
1314,USA,Ghana,TBD,Round of 16,medium,Diamond,7,1031,0.73,2010,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,38,17
1315,Germany,England,TBD,Round of 16,medium,Bronze,3,360,0.75,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,14,14
1316,Germany,England,TBD,Round of 16,medium,Bronze,5,360,0.59,2010,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,14,14
1317,Germany,England,TBD,Round of 16,medium,Bronze,7,360,0.64,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,14,14
1318,Germany,England,TBD,Round of 16,medium,Gold,3,773,0.56,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,14,14
1319,Germany,England,TBD,Round of 16,medium,Gold,5,773,0.42,2010,2.0,386.5,0.1,0.1,0.1,502.4500000000001,4,3,8,14,14
1320,Germany,England,TBD,Round of 16,medium,Gold,7,773,0.67,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,14,14
1321,Germany,England,TBD,Round of 16,medium,Diamond,3,1031,0.61,2010,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,14,14
1322,Germany,England,TBD,Round of 16,medium,Diamond,5,1031,0.56,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,14,14
1323,Germany,England,TBD,Round of 16,medium,Diamond,7,1031,0.69,2010,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,14,14
1324,Argentina,Mexico,TBD,Round of 16,medium,Bronze,3,360,0.56,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,0,22
1325,Argentina,Mexico,TBD,Round of 16,medium,Bronze,5,360,0.71,2010,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,0,22
1326,Argentina,Mexico,TBD,Round of 16,medium,Bronze,7,360,0.41,2010,1.0,360.0,0.1,0.0,0.1,432.00000000000006,4,3,8,0,22
1327,Argentina,Mexico,TBD,Round of 16,medium,Gold,3,773,0.56,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,0,22
1328,Argentina,Mexico,TBD,Round of 16,medium,Gold,5,773,0.52,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,0,22
1329,Argentina,Mexico,TBD,Round of 16,medium,Gold,7,773,0.47,2010,2.0,386.5,0.1,0.0,0.1,463.80000000000007,4,3,8,0,22
1330,Argentina,Mexico,TBD,Round of 16,medium,Diamond,3,1031,0.63,2010,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,0,22
1331,Argentina,Mexico,TBD,Round of 16,medium,Diamond,5,1031,0.49,2010,3.0,343.6666666666667,0.1,0.1,0.1,,4,3,8,0,22
1332,Argentina,Mexico,TBD,Round of 16,medium,Diamond,7,1031,0.46,2010,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,0,22
1333,Netherlands,Slovakia,TBD,Round of 16,medium,Bronze,3,360,0.7,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,21,35
1334,Netherlands,Slovakia,TBD,Round of 16,medium,Bronze,5,360,0.59,2010,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,21,35
1335,Netherlands,Slovakia,TBD,Round of 16,medium,Bronze,7,360,0.52,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,21,35
1336,Netherlands,Slovakia,TBD,Round of 16,medium,Gold,3,773,0.55,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,21,35
1337,Netherlands,Slovakia,TBD,Round of 16,medium,Gold,5,773,0.7,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,21,35
1338,Netherlands,Slovakia,TBD,Round of 16,medium,Gold,7,773,0.6,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,21,35
1339,Netherlands,Slovakia,TBD,Round of 16,medium,Diamond,3,1031,0.66,2010,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,21,35
1340,Netherlands,Slovakia,TBD,Round of 16,medium,Diamond,5,1031,0.51,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,21,35
1341,Netherlands,Slovakia,TBD,Round of 16,medium,Diamond,7,1031,0.65,2010,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,21,35
1342,Brazil,Chile,TBD,Round of 16,medium,Bronze,3,360,0.45,2010,1.0,360.0,0.1,0.2,0.1,504.00000000000006,4,3,8,3,7
1343,Brazil,Chile,TBD,Round of 16,medium,Bronze,5,360,0.58,2010,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,3,7
1344,Brazil,Chile,TBD,Round of 16,medium,Bronze,7,360,0.63,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,3,7
1345,Brazil,Chile,TBD,Round of 16,medium,Gold,3,773,0.56,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,3,7
1346,Brazil,Chile,TBD,Round of 16,medium,Gold,5,773,0.62,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,3,7
1347,Brazil,Chile,TBD,Round of 16,medium,Gold,7,773,0.64,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,3,7
1348,Brazil,Chile,TBD,Round of 16,medium,Diamond,3,1031,0.41,2010,3.0,343.6666666666667,0.1,0.2,0.1,,4,3,8,3,7
1349,Brazil,Chile,TBD,Round of 16,medium,Diamond,5,1031,0.71,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,3,7
1350,Brazil,Chile,TBD,Round of 16,medium,Diamond,7,1031,0.54,2010,3.0,343.6666666666667,0.1,0.0,0.2,,4,3,8,3,7
1351,Paraguay,Japan,TBD,Round of 16,medium,Bronze,3,360,0.66,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,24,21
1352,Paraguay,Japan,TBD,Round of 16,medium,Bronze,5,360,0.63,2010,1.0,360.0,0.1,0.1,0.2,504.00000000000006,4,3,8,24,21
1353,Paraguay,Japan,TBD,Round of 16,medium,Bronze,7,360,0.72,2010,1.0,360.0,0.1,0.0,0.2,468.0,4,3,8,24,21
1354,Paraguay,Japan,TBD,Round of 16,medium,Gold,3,773,0.47,2010,2.0,386.5,0.1,0.2,0.1,541.1,4,3,8,24,21
1355,Paraguay,Japan,TBD,Round of 16,medium,Gold,5,773,0.6,2010,2.0,386.5,0.1,0.1,0.2,541.1,4,3,8,24,21
1356,Paraguay,Japan,TBD,Round of 16,medium,Gold,7,773,0.63,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,24,21
1357,Paraguay,Japan,TBD,Round of 16,medium,Diamond,3,1031,0.45,2010,3.0,343.6666666666667,0.1,0.2,0.1,,4,3,8,24,21
1358,Paraguay,Japan,TBD,Round of 16,medium,Diamond,5,1031,0.42,2010,3.0,343.6666666666667,0.1,0.1,0.1,,4,3,8,24,21
1359,Paraguay,Japan,TBD,Round of 16,medium,Diamond,7,1031,0.49,2010,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,24,21
1360,Spain,Portugal,TBD,Round of 16,medium,Bronze,3,360,0.69,2010,1.0,360.0,0.1,0.2,0.2,540.0,4,3,8,34,29
1361,Spain,Portugal,TBD,Round of 16,medium,Bronze,5,360,0.41,2010,1.0,360.0,0.1,0.1,0.1,468.0000000000001,4,3,8,34,29
1362,Spain,Portugal,TBD,Round of 16,medium,Bronze,7,360,0.43,2010,1.0,360.0,0.1,0.0,0.1,432.00000000000006,4,3,8,34,29
1363,Spain,Portugal,TBD,Round of 16,medium,Gold,3,773,0.6,2010,2.0,386.5,0.1,0.2,0.2,579.75,4,3,8,34,29
1364,Spain,Portugal,TBD,Round of 16,medium,Gold,5,773,0.43,2010,2.0,386.5,0.1,0.1,0.1,502.4500000000001,4,3,8,34,29
1365,Spain,Portugal,TBD,Round of 16,medium,Gold,7,773,0.74,2010,2.0,386.5,0.1,0.0,0.2,502.4500000000001,4,3,8,34,29
1366,Spain,Portugal,TBD,Round of 16,medium,Diamond,3,1031,0.62,2010,3.0,343.6666666666667,0.1,0.2,0.2,,4,3,8,34,29
1367,Spain,Portugal,TBD,Round of 16,medium,Diamond,5,1031,0.72,2010,3.0,343.6666666666667,0.1,0.1,0.2,,4,3,8,34,29
1368,Spain,Portugal,TBD,Round of 16,medium,Diamond,7,1031,0.5,2010,3.0,343.6666666666667,0.1,0.0,0.1,,4,3,8,34,29
1369,Netherlands,Brazil,TBD,Quarter-finals,medium,Bronze,3,773,0.88,2010,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,4,2,8,21,4
1370,Netherlands,Brazil,TBD,Quarter-finals,medium,Bronze,5,773,0.79,2010,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,4,2,8,21,4
1371,Netherlands,Brazil,TBD,Quarter-finals,medium,Bronze,7,773,0.7,2010,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,21,4
1372,Netherlands,Brazil,TBD,Quarter-finals,medium,Gold,3,1080,0.76,2010,2.0,540.0,0.1,0.2,0.3,864.0,4,2,8,21,4
1373,Netherlands,Brazil,TBD,Quarter-finals,medium,Gold,5,1080,0.77,2010,2.0,540.0,0.1,0.1,0.3,810.0000000000001,4,2,8,21,4
1374,Netherlands,Brazil,TBD,Quarter-finals,medium,Gold,7,1080,0.67,2010,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,21,4
1375,Netherlands,Brazil,TBD,Quarter-finals,medium,Diamond,3,1598,0.84,2010,3.0,532.6666666666666,0.1,0.2,0.3,,4,2,8,21,4
1376,Netherlands,Brazil,TBD,Quarter-finals,medium,Diamond,5,1598,0.8,2010,3.0,532.6666666666666,0.1,0.1,0.3,,4,2,8,21,4
1377,Netherlands,Brazil,TBD,Quarter-finals,medium,Diamond,7,1598,0.85,2010,3.0,532.6666666666666,0.1,0.0,0.3,,4,2,8,21,4
1378,Uruguay,Ghana,TBD,Quarter-finals,medium,Bronze,3,773,0.74,2010,1.0,773.0,0.1,0.2,0.2,1159.5,4,2,8,39,17
1379,Uruguay,Ghana,TBD,Quarter-finals,medium,Bronze,5,773,0.82,2010,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,4,2,8,39,17
1380,Uruguay,Ghana,TBD,Quarter-finals,medium,Bronze,7,773,0.75,2010,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,39,17
1381,Uruguay,Ghana,TBD,Quarter-finals,medium,Gold,3,1080,0.76,2010,2.0,540.0,0.1,0.2,0.3,864.0,4,2,8,39,17
1382,Uruguay,Ghana,TBD,Quarter-finals,medium,Gold,5,1080,0.89,2010,2.0,540.0,0.1,0.1,0.3,810.0000000000001,4,2,8,39,17
1383,Uruguay,Ghana,TBD,Quarter-finals,medium,Gold,7,1080,0.61,2010,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,39,17
1384,Uruguay,Ghana,TBD,Quarter-finals,medium,Diamond,3,1598,0.9,2010,3.0,532.6666666666666,0.1,0.2,0.3,,4,2,8,39,17
1385,Uruguay,Ghana,TBD,Quarter-finals,medium,Diamond,5,1598,0.65,2010,3.0,532.6666666666666,0.1,0.1,0.2,,4,2,8,39,17
1386,Uruguay,Ghana,TBD,Quarter-finals,medium,Diamond,7,1598,0.69,2010,3.0,532.6666666666666,0.1,0.0,0.2,,4,2,8,39,17
1387,Argentina,Germany,TBD,Quarter-finals,medium,Bronze,3,773,0.64,2010,1.0,773.0,0.1,0.2,0.2,1159.5,4,2,8,0,16
1388,Argentina,Germany,TBD,Quarter-finals,medium,Bronze,5,773,0.67,2010,1.0,773.0,0.1,0.1,0.2,1082.2,4,2,8,0,16
1389,Argentina,Germany,TBD,Quarter-finals,medium,Bronze,7,773,0.63,2010,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,0,16
1390,Argentina,Germany,TBD,Quarter-finals,medium,Gold,3,1080,0.74,2010,2.0,540.0,0.1,0.2,0.2,810.0,4,2,8,0,16
1391,Argentina,Germany,TBD,Quarter-finals,medium,Gold,5,1080,0.68,2010,2.0,540.0,0.1,0.1,0.2,756.0000000000001,4,2,8,0,16
1392,Argentina,Germany,TBD,Quarter-finals,medium,Gold,7,1080,0.63,2010,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,0,16
1393,Argentina,Germany,TBD,Quarter-finals,medium,Diamond,3,1598,0.68,2010,3.0,532.6666666666666,0.1,0.2,0.2,,4,2,8,0,16
1394,Argentina,Germany,TBD,Quarter-finals,medium,Diamond,5,1598,0.68,2010,3.0,532.6666666666666,0.1,0.1,0.2,,4,2,8,0,16
1395,Argentina,Germany,TBD,Quarter-finals,medium,Diamond,7,1598,0.78,2010,3.0,532.6666666666666,0.1,0.0,0.3,,4,2,8,0,16
1396,Paraguay,Spain,TBD,Quarter-finals,medium,Bronze,3,773,0.75,2010,1.0,773.0,0.1,0.2,0.2,1159.5,4,2,8,24,37
1397,Paraguay,Spain,TBD,Quarter-finals,medium,Bronze,5,773,0.71,2010,1.0,773.0,0.1,0.1,0.2,1082.2,4,2,8,24,37
1398,Paraguay,Spain,TBD,Quarter-finals,medium,Bronze,7,773,0.74,2010,1.0,773.0,0.1,0.0,0.2,1004.9,4,2,8,24,37
1399,Paraguay,Spain,TBD,Quarter-finals,medium,Gold,3,1080,0.64,2010,2.0,540.0,0.1,0.2,0.2,810.0,4,2,8,24,37
1400,Paraguay,Spain,TBD,Quarter-finals,medium,Gold,5,1080,0.87,2010,2.0,540.0,0.1,0.1,0.3,810.0000000000001,4,2,8,24,37
1401,Paraguay,Spain,TBD,Quarter-finals,medium,Gold,7,1080,0.73,2010,2.0,540.0,0.1,0.0,0.2,702.0,4,2,8,24,37
1402,Paraguay,Spain,TBD,Quarter-finals,medium,Diamond,3,1598,0.64,2010,3.0,532.6666666666666,0.1,0.2,0.2,,4,2,8,24,37
1403,Paraguay,Spain,TBD,Quarter-finals,medium,Diamond,5,1598,0.89,2010,3.0,532.6666666666666,0.1,0.1,0.3,,4,2,8,24,37
1404,Paraguay,Spain,TBD,Quarter-finals,medium,Diamond,7,1598,0.81,2010,3.0,532.6666666666666,0.1,0.0,0.3,,4,2,8,24,37
1405,Uruguay,Netherlands,TBD,Semi-finals,high,Bronze,3,1339,0.91,2010,1.0,1339.0,0.2,0.2,0.3,2276.3,2,4,8,39,24
1406,Uruguay,Netherlands,TBD,Semi-finals,high,Bronze,5,1339,0.87,2010,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,39,24
1407,Uruguay,Netherlands,TBD,Semi-finals,high,Bronze,7,1339,0.94,2010,1.0,1339.0,0.2,0.0,0.3,2008.5,2,4,8,39,24
1408,Uruguay,Netherlands,TBD,Semi-finals,high,Gold,3,2471,0.8,2010,2.0,1235.5,0.2,0.2,0.3,2100.35,2,4,8,39,24
1409,Uruguay,Netherlands,TBD,Semi-finals,high,Gold,5,2471,0.87,2010,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,39,24
1410,Uruguay,Netherlands,TBD,Semi-finals,high,Gold,7,2471,0.82,2010,2.0,1235.5,0.2,0.0,0.3,1853.25,2,4,8,39,24
1411,Uruguay,Netherlands,TBD,Semi-finals,high,Diamond,3,3585,0.79,2010,3.0,1195.0,0.2,0.2,0.3,,2,4,8,39,24
1412,Uruguay,Netherlands,TBD,Semi-finals,high,Diamond,5,3585,0.72,2010,3.0,1195.0,0.2,0.1,0.2,,2,4,8,39,24
1413,Uruguay,Netherlands,TBD,Semi-finals,high,Diamond,7,3585,0.74,2010,3.0,1195.0,0.2,0.0,0.2,,2,4,8,39,24
1414,Germany,Spain,TBD,Semi-finals,high,Bronze,3,1339,0.73,2010,1.0,1339.0,0.2,0.2,0.2,2142.4,2,4,8,14,37
1415,Germany,Spain,TBD,Semi-finals,high,Bronze,5,1339,0.91,2010,1.0,1339.0,0.2,0.1,0.3,2142.4,2,4,8,14,37
1416,Germany,Spain,TBD,Semi-finals,high,Bronze,7,1339,0.91,2010,1.0,1339.0,0.2,0.0,0.3,2008.5,2,4,8,14,37
1417,Germany,Spain,TBD,Semi-finals,high,Gold,3,2471,0.72,2010,2.0,1235.5,0.2,0.2,0.2,1976.8,2,4,8,14,37
1418,Germany,Spain,TBD,Semi-finals,high,Gold,5,2471,0.77,2010,2.0,1235.5,0.2,0.1,0.3,1976.8,2,4,8,14,37
1419,Germany,Spain,TBD,Semi-finals,high,Gold,7,2471,0.71,2010,2.0,1235.5,0.2,0.0,0.2,1729.6999999999998,2,4,8,14,37
1420,Germany,Spain,TBD,Semi-finals,high,Diamond,3,3585,0.73,2010,3.0,1195.0,0.2,0.2,0.2,,2,4,8,14,37
1421,Germany,Spain,TBD,Semi-finals,high,Diamond,5,3585,0.87,2010,3.0,1195.0,0.2,0.1,0.3,,2,4,8,14,37
1422,Germany,Spain,TBD,Semi-finals,high,Diamond,7,3585,0.87,2010,3.0,1195.0,0.2,0.0,0.3,,2,4,8,14,37
1423,Germany,Uruguay,TBD,Third Place Playoff,medium,Bronze,3,773,0.49,2010,1.0,773.0,0.1,0.2,0.1,1082.2,4,5,8,14,42
1424,Germany,Uruguay,TBD,Third Place Playoff,medium,Bronze,5,773,0.32,2010,1.0,773.0,0.1,0.1,0.1,1004.9000000000002,4,5,8,14,42
